value|word_ids|
considération|76541;124796;128406;139998|
considérer|161834|
considéré|105148|
consigne|145342|
consonne|126936|
consonnes|97969|
conspiration|69188|
constamment|2455;21313|
constance|79242|
constitution|135780|
constitutionnelle|111992|
constituée|63827|
construction|23168;28592;56615;65080;144977|
construit|124708|
construite|143803|
consultatif|126838|
consumer|73362|
consécutives|58278|
conséquence|135376|
contact|9916;151642|
contacter|12296|
contemplation|14263|
contempler|152609|
contenance|137054|
contenir|143994|
contenu|132245|
contestation|136067|
conteur|65790|
continental|141425|
continents|33027|
continu|14809|
contondant|20887|
contour|29708|
contraction|128496|
contradiction|89773|
contraint|32542|
contrainte|69538|
contraire|343;38661|
contrasté|63574|
contrat|39909;155825|
contre|38706;72705;117093;118289;149689|
contrepoison|31046|
contribution|26682|
control|112147|
controverse|113583|
contrôle|63363;110749;118015|
contrôler|10622;104595|
contusion|16639|
convaincre|95357|
